Cu,Mg,Mn,Fe,Si,Zn,Zr,temperature,strength
3.8,1.8,0.6,0.1,0.4,0.1,0.1,510,398.14
3.8,1.8,0.6,0.1,0.4,0.1,0.2,510,397.85
3.8,1.8,0.6,0.1,0.4,0.1,0.3,510,397.44
3.8,1.8,0.6,0.1,0.4,0.2,0.1,510,398.65
3.8,1.8,0.6,0.1,0.4,0.2,0.2,510,398.26
3.8,1.8,0.6,0.1,0.4,0.2,0.3,510,397.94
3.8,1.8,0.6,0.1,0.4,0.3,0.1,510,399.08
3.8,1.8,0.6,0.1,0.4,0.3,0.2,510,398.76
3.8,1.8,0.6,0.1,0.4,0.3,0.3,510,398.46
3.8,1.8,0.6,0.1,0.6,0.1,0.1,510,394.83
3.8,1.8,0.6,0.1,0.6,0.1,0.2,510,394.55
3.8,1.8,0.6,0.1,0.6,0.1,0.3,510,394.3
3.8,1.8,0.6,0.1,0.6,0.2,0.1,510,395.24
3.8,1.8,0.6,0.1,0.6,0.2,0.2,510,394.99
3.8,1.8,0.6,0.1,0.6,0.2,0.3,510,394.75
3.8,1.8,0.6,0.1,0.6,0.3,0.1,510,395.67
3.8,1.8,0.6,0.1,0.6,0.3,0.2,510,395.42
3.8,1.8,0.6,0.1,0.6,0.3,0.3,510,395.15
3.8,1.8,0.6,0.2,0.2,0.1,0.1,510,406.44
3.8,1.8,0.6,0.2,0.2,0.1,0.2,510,406.21
3.8,1.8,0.6,0.2,0.2,0.1,0.3,510,405.97
3.8,1.8,0.6,0.2,0.2,0.2,0.1,510,406.86
3.8,1.8,0.6,0.2,0.2,0.2,0.2,510,406.68
3.8,1.8,0.6,0.2,0.2,0.2,0.3,510,406.48
3.8,1.8,0.6,0.2,0.2,0.3,0.1,510,407.35
3.8,1.8,0.6,0.2,0.2,0.3,0.2,510,407.2
3.8,1.8,0.6,0.2,0.2,0.3,0.3,510,406.97
3.8,1.8,0.6,0.2,0.4,0.1,0.1,510,403.04
3.8,1.8,0.6,0.2,0.4,0.1,0.2,510,402.78
3.8,1.8,0.6,0.2,0.4,0.1,0.3,510,402.53
3.8,1.8,0.6,0.2,0.4,0.2,0.1,510,403.48
3.8,1.8,0.6,0.2,0.4,0.2,0.2,510,403.23
3.8,1.8,0.6,0.2,0.4,0.2,0.3,510,403.0
3.8,1.8,0.6,0.2,0.4,0.3,0.1,510,403.92
3.8,1.8,0.6,0.2,0.4,0.3,0.2,510,403.67
3.8,1.8,0.6,0.2,0.4,0.3,0.3,510,403.44
3.8,1.8,0.6,0.2,0.6,0.1,0.1,510,394.07
3.8,1.8,0.6,0.2,0.6,0.1,0.2,510,393.8
3.8,1.8,0.6,0.2,0.6,0.1,0.3,510,393.54
3.8,1.8,0.6,0.2,0.6,0.2,0.1,510,394.48
3.8,1.8,0.6,0.2,0.6,0.2,0.2,510,394.23
3.8,1.8,0.6,0.2,0.6,0.2,0.3,510,393.96
3.8,1.8,0.6,0.2,0.6,0.3,0.1,510,394.92
3.8,1.8,0.6,0.2,0.6,0.3,0.2,510,394.63
3.8,1.8,0.6,0.2,0.6,0.3,0.3,510,394.39
3.8,1.8,0.6,0.3,0.2,0.1,0.1,510,404.15
3.8,1.8,0.6,0.3,0.2,0.1,0.2,510,403.87
3.8,1.8,0.6,0.3,0.2,0.1,0.3,510,403.78
3.8,1.8,0.6,0.3,0.2,0.2,0.1,510,404.6
3.8,1.8,0.6,0.3,0.2,0.2,0.2,510,404.54
3.8,1.8,0.6,0.3,0.2,0.2,0.3,510,404.29
3.8,1.8,0.6,0.3,0.2,0.3,0.1,510,405.13
3.8,1.8,0.6,0.3,0.2,0.3,0.2,510,405.04
3.8,1.8,0.6,0.3,0.2,0.3,0.3,510,404.81
3.8,1.8,0.6,0.3,0.4,0.1,0.1,510,402.48
3.8,1.8,0.6,0.3,0.4,0.1,0.2,510,402.29
3.8,1.8,0.6,0.3,0.4,0.1,0.3,510,402.04
3.8,1.8,0.6,0.3,0.4,0.2,0.1,510,402.94
3.8,1.8,0.6,0.3,0.4,0.2,0.2,510,402.74
3.8,1.8,0.6,0.3,0.4,0.2,0.3,510,402.51
3.8,1.8,0.6,0.3,0.4,0.3,0.1,510,403.39
3.8,1.8,0.6,0.3,0.4,0.3,0.2,510,403.19
3.8,1.8,0.6,0.3,0.4,0.3,0.3,510,402.91
3.8,1.8,0.6,0.3,0.6,0.1,0.1,510,393.19
3.8,1.8,0.6,0.3,0.6,0.1,0.2,510,392.94
3.8,1.8,0.6,0.3,0.6,0.1,0.3,510,392.67
3.8,1.8,0.6,0.3,0.6,0.2,0.1,510,393.63
3.8,1.8,0.6,0.3,0.6,0.2,0.2,510,393.35
3.8,1.8,0.6,0.3,0.6,0.2,0.3,510,393.11
3.8,1.8,0.6,0.3,0.6,0.3,0.1,510,394.04
3.8,1.8,0.6,0.3,0.6,0.3,0.2,510,393.8
3.8,1.8,0.6,0.3,0.6,0.3,0.3,510,393.54
3.8,1.8,0.8,0.1,0.2,0.1,0.1,510,398.36
3.8,1.8,0.8,0.1,0.2,0.1,0.2,510,398.05
3.8,1.8,0.8,0.1,0.2,0.1,0.3,510,397.8
3.8,1.8,0.8,0.1,0.2,0.2,0.1,510,398.79
3.8,1.8,0.8,0.1,0.2,0.2,0.2,510,398.53
3.8,1.8,0.8,0.1,0.2,0.2,0.3,510,398.29
3.8,1.8,0.8,0.1,0.2,0.3,0.1,510,399.28
3.8,1.8,0.8,0.1,0.2,0.3,0.2,510,398.99
3.8,1.8,0.8,0.1,0.2,0.3,0.3,510,398.78
3.8,1.8,0.8,0.1,0.4,0.1,0.1,510,393.62
3.8,1.8,0.8,0.1,0.4,0.1,0.2,510,393.31
3.8,1.8,0.8,0.1,0.4,0.1,0.3,510,393.0
3.8,1.8,0.8,0.1,0.4,0.2,0.1,510,394.09
3.8,1.8,0.8,0.1,0.4,0.2,0.2,510,393.81
3.8,1.8,0.8,0.1,0.4,0.2,0.3,510,393.52
3.8,1.8,0.8,0.1,0.4,0.3,0.1,510,394.59
3.8,1.8,0.8,0.1,0.4,0.3,0.2,510,394.32
3.8,1.8,0.8,0.1,0.4,0.3,0.3,510,393.99
3.8,1.8,0.8,0.1,0.6,0.1,0.1,510,392.92
3.8,1.8,0.8,0.1,0.6,0.1,0.2,510,392.5
3.8,1.8,0.8,0.1,0.6,0.1,0.3,510,392.15
3.8,1.8,0.8,0.1,0.6,0.2,0.1,510,393.41
3.8,1.8,0.8,0.1,0.6,0.2,0.2,510,393.07
3.8,1.8,0.8,0.1,0.6,0.2,0.3,510,392.69
3.8,1.8,0.8,0.1,0.6,0.3,0.1,510,393.97
3.8,1.8,0.8,0.1,0.6,0.3,0.2,510,393.59
3.8,1.8,0.8,0.1,0.6,0.3,0.3,510,393.22
3.8,1.8,0.8,0.2,0.2,0.1,0.1,510,401.1
3.8,1.8,0.8,0.2,0.2,0.1,0.2,510,400.88
3.8,1.8,0.8,0.2,0.2,0.1,0.3,510,400.73
3.8,1.8,0.8,0.2,0.2,0.2,0.1,510,401.59
3.8,1.8,0.8,0.2,0.2,0.2,0.2,510,401.39
3.8,1.8,0.8,0.2,0.2,0.2,0.3,510,401.22
3.8,1.8,0.8,0.2,0.2,0.3,0.1,510,402.1
3.8,1.8,0.8,0.2,0.2,0.3,0.2,510,401.86
3.8,1.8,0.8,0.2,0.2,0.3,0.3,510,401.64
3.8,1.8,0.8,0.2,0.4,0.1,0.1,510,399.61
3.8,1.8,0.8,0.2,0.4,0.1,0.2,510,399.31
3.8,1.8,0.8,0.2,0.4,0.1,0.3,510,399.05
3.8,1.8,0.8,0.2,0.4,0.2,0.1,510,400.13
3.8,1.8,0.8,0.2,0.4,0.2,0.2,510,399.82
3.8,1.8,0.8,0.2,0.4,0.2,0.3,510,399.55
3.8,1.8,0.8,0.2,0.4,0.3,0.1,510,400.64
3.8,1.8,0.8,0.2,0.4,0.3,0.2,510,400.33
3.8,1.8,0.8,0.2,0.4,0.3,0.3,510,400.0
3.8,1.8,0.8,0.2,0.6,0.1,0.1,510,394.54
3.8,1.8,0.8,0.2,0.6,0.1,0.2,510,394.31
3.8,1.8,0.8,0.2,0.6,0.1,0.3,510,394.08
3.8,1.8,0.8,0.2,0.6,0.2,0.1,510,394.98
3.8,1.8,0.8,0.2,0.6,0.2,0.2,510,394.75
3.8,1.8,0.8,0.2,0.6,0.2,0.3,510,394.52
3.8,1.8,0.8,0.2,0.6,0.3,0.1,510,395.39
3.8,1.8,0.8,0.2,0.6,0.3,0.2,510,395.2
3.8,1.8,0.8,0.2,0.6,0.3,0.3,510,394.92
3.8,1.8,0.8,0.3,0.2,0.1,0.1,510,399.22
3.8,1.8,0.8,0.3,0.2,0.1,0.2,510,399.11
3.8,1.8,0.8,0.3,0.2,0.1,0.3,510,398.87
3.8,1.8,0.8,0.3,0.2,0.2,0.1,510,399.86
3.8,1.8,0.8,0.3,0.2,0.2,0.2,510,399.62
3.8,1.8,0.8,0.3,0.2,0.2,0.3,510,399.34
3.8,1.8,0.8,0.3,0.2,0.3,0.1,510,400.37
3.8,1.8,0.8,0.3,0.2,0.3,0.2,510,400.07
3.8,1.8,0.8,0.3,0.2,0.3,0.3,510,399.86
3.8,1.8,0.8,0.3,0.4,0.1,0.1,510,404.04
3.8,1.8,0.8,0.3,0.4,0.1,0.2,510,403.79
3.8,1.8,0.8,0.3,0.4,0.1,0.3,510,403.62
3.8,1.8,0.8,0.3,0.4,0.2,0.1,510,404.49
3.8,1.8,0.8,0.3,0.4,0.2,0.2,510,404.25
3.8,1.8,0.8,0.3,0.4,0.2,0.3,510,404.04
3.8,1.8,0.8,0.3,0.4,0.3,0.1,510,404.94
3.8,1.8,0.8,0.3,0.4,0.3,0.2,510,404.68
3.8,1.8,0.8,0.3,0.4,0.3,0.3,510,404.5
3.8,1.8,0.8,0.3,0.6,0.1,0.1,510,393.97
3.8,1.8,0.8,0.3,0.6,0.1,0.2,510,393.74
3.8,1.8,0.8,0.3,0.6,0.1,0.3,510,393.5
3.8,1.8,0.8,0.3,0.6,0.2,0.1,510,394.38
3.8,1.8,0.8,0.3,0.6,0.2,0.2,510,394.18
3.8,1.8,0.8,0.3,0.6,0.2,0.3,510,393.92
3.8,1.8,0.8,0.3,0.6,0.3,0.1,510,394.82
3.8,1.8,0.8,0.3,0.6,0.3,0.2,510,394.61
3.8,1.8,0.8,0.3,0.6,0.3,0.3,510,394.37
4.0,1.2,0.4,0.1,0.2,0.1,0.1,510,401.03
4.0,1.2,0.4,0.1,0.2,0.1,0.2,510,400.79
4.0,1.2,0.4,0.1,0.2,0.1,0.3,510,400.6
4.0,1.2,0.4,0.1,0.2,0.2,0.1,510,401.49
4.0,1.2,0.4,0.1,0.2,0.2,0.2,510,401.25
4.0,1.2,0.4,0.1,0.2,0.2,0.3,510,401.1
4.0,1.2,0.4,0.1,0.2,0.3,0.1,510,401.95
4.0,1.2,0.4,0.1,0.2,0.3,0.2,510,401.75
4.0,1.2,0.4,0.1,0.2,0.3,0.3,510,401.56
4.0,1.2,0.4,0.1,0.4,0.1,0.1,510,398.58
4.0,1.2,0.4,0.1,0.4,0.1,0.2,510,398.29
4.0,1.2,0.4,0.1,0.4,0.1,0.3,510,398.09
4.0,1.2,0.4,0.1,0.4,0.2,0.1,510,398.98
4.0,1.2,0.4,0.1,0.4,0.2,0.2,510,398.78
4.0,1.2,0.4,0.1,0.4,0.2,0.3,510,398.51
4.0,1.2,0.4,0.1,0.4,0.3,0.1,510,399.41
4.0,1.2,0.4,0.1,0.4,0.3,0.2,510,399.2
4.0,1.2,0.4,0.1,0.4,0.3,0.3,510,398.94
4.0,1.2,0.4,0.1,0.6,0.1,0.1,510,395.13
4.0,1.2,0.4,0.1,0.6,0.1,0.2,510,394.91
4.0,1.2,0.4,0.1,0.6,0.1,0.3,510,394.63
4.0,1.2,0.4,0.1,0.6,0.2,0.1,510,395.55
4.0,1.2,0.4,0.1,0.6,0.2,0.2,510,395.34
4.0,1.2,0.4,0.1,0.6,0.2,0.3,510,395.05
4.0,1.2,0.4,0.1,0.6,0.3,0.1,510,395.97
4.0,1.2,0.4,0.1,0.6,0.3,0.2,510,395.74
4.0,1.2,0.4,0.1,0.6,0.3,0.3,510,395.47
4.0,1.2,0.4,0.2,0.2,0.1,0.1,510,398.82
4.0,1.2,0.4,0.2,0.2,0.1,0.2,510,398.58
4.0,1.2,0.4,0.2,0.2,0.1,0.3,510,398.34
4.0,1.2,0.4,0.2,0.2,0.2,0.1,510,399.25
4.0,1.2,0.4,0.2,0.2,0.2,0.2,510,399.01
4.0,1.2,0.4,0.2,0.2,0.2,0.3,510,398.83
4.0,1.2,0.4,0.2,0.2,0.3,0.1,510,399.67
4.0,1.2,0.4,0.2,0.2,0.3,0.2,510,399.44
4.0,1.2,0.4,0.2,0.2,0.3,0.3,510,399.26
4.0,1.2,0.4,0.2,0.4,0.1,0.1,510,397.23
4.0,1.2,0.4,0.2,0.4,0.1,0.2,510,396.97
4.0,1.2,0.4,0.2,0.4,0.1,0.3,510,396.76
4.0,1.2,0.4,0.2,0.4,0.2,0.1,510,397.66
4.0,1.2,0.4,0.2,0.4,0.2,0.2,510,397.4
4.0,1.2,0.4,0.2,0.4,0.2,0.3,510,397.19
4.0,1.2,0.4,0.2,0.4,0.3,0.1,510,398.08
4.0,1.2,0.4,0.2,0.4,0.3,0.2,510,397.82
4.0,1.2,0.4,0.2,0.4,0.3,0.3,510,397.59
4.0,1.2,0.4,0.2,0.6,0.1,0.1,510,393.74
4.0,1.2,0.4,0.2,0.6,0.1,0.2,510,393.53
4.0,1.2,0.4,0.2,0.6,0.1,0.3,510,393.25
4.0,1.2,0.4,0.2,0.6,0.2,0.1,510,394.17
4.0,1.2,0.4,0.2,0.6,0.2,0.2,510,393.94
4.0,1.2,0.4,0.2,0.6,0.2,0.3,510,393.67
4.0,1.2,0.4,0.2,0.6,0.3,0.1,510,394.58
4.0,1.2,0.4,0.2,0.6,0.3,0.2,510,394.36
4.0,1.2,0.4,0.2,0.6,0.3,0.3,510,394.08
4.0,1.2,0.4,0.3,0.2,0.1,0.1,510,392.77
4.0,1.2,0.4,0.3,0.2,0.1,0.2,510,392.57
4.0,1.2,0.4,0.3,0.2,0.1,0.3,510,392.33
4.0,1.2,0.4,0.3,0.2,0.2,0.1,510,393.24
4.0,1.2,0.4,0.3,0.2,0.2,0.2,510,393.0
4.0,1.2,0.4,0.3,0.2,0.2,0.3,510,392.77
4.0,1.2,0.4,0.3,0.2,0.3,0.1,510,393.69
4.0,1.2,0.4,0.3,0.2,0.3,0.2,510,393.46
4.0,1.2,0.4,0.3,0.2,0.3,0.3,510,393.28
4.0,1.2,0.4,0.3,0.4,0.1,0.1,510,396.12
4.0,1.2,0.4,0.3,0.4,0.1,0.2,510,395.86
4.0,1.2,0.4,0.3,0.4,0.1,0.3,510,395.65
4.0,1.2,0.4,0.3,0.4,0.2,0.1,510,396.55
4.0,1.2,0.4,0.3,0.4,0.2,0.2,510,396.29
4.0,1.2,0.4,0.3,0.4,0.2,0.3,510,396.06
4.0,1.2,0.4,0.3,0.4,0.3,0.1,510,396.97
4.0,1.2,0.4,0.3,0.4,0.3,0.2,510,396.69
4.0,1.2,0.4,0.3,0.4,0.3,0.3,510,396.49
4.0,1.2,0.4,0.3,0.6,0.1,0.1,510,392.5
4.0,1.2,0.4,0.3,0.6,0.1,0.2,510,392.22
4.0,1.2,0.4,0.3,0.6,0.1,0.3,510,392.01
4.0,1.2,0.4,0.3,0.6,0.2,0.1,510,392.91
4.0,1.2,0.4,0.3,0.6,0.2,0.2,510,392.64
4.0,1.2,0.4,0.3,0.6,0.2,0.3,510,392.42
4.0,1.2,0.4,0.3,0.6,0.3,0.1,510,393.33
4.0,1.2,0.4,0.3,0.6,0.3,0.2,510,393.12
4.0,1.2,0.4,0.3,0.6,0.3,0.3,510,392.85
4.0,1.2,0.6,0.1,0.2,0.1,0.1,510,395.66
4.0,1.2,0.6,0.1,0.2,0.1,0.2,510,395.46
4.0,1.2,0.6,0.1,0.2,0.1,0.3,510,395.22
4.0,1.2,0.6,0.1,0.2,0.2,0.1,510,396.14
4.0,1.2,0.6,0.1,0.2,0.2,0.2,510,395.9
4.0,1.2,0.6,0.1,0.2,0.2,0.3,510,395.66
4.0,1.2,0.6,0.1,0.2,0.3,0.1,510,396.6
4.0,1.2,0.6,0.1,0.2,0.3,0.2,510,396.36
4.0,1.2,0.6,0.1,0.2,0.3,0.3,510,396.13
4.0,1.2,0.6,0.1,0.4,0.1,0.1,510,398.41
4.0,1.2,0.6,0.1,0.4,0.1,0.2,510,398.15
4.0,1.2,0.6,0.1,0.4,0.1,0.3,510,397.94
4.0,1.2,0.6,0.1,0.4,0.2,0.1,510,398.84
4.0,1.2,0.6,0.1,0.4,0.2,0.2,510,398.58
4.0,1.2,0.6,0.1,0.4,0.2,0.3,510,398.35
4.0,1.2,0.6,0.1,0.4,0.3,0.1,510,399.26
4.0,1.2,0.6,0.1,0.4,0.3,0.2,510,398.97
4.0,1.2,0.6,0.1,0.4,0.3,0.3,510,398.77
4.0,1.2,0.6,0.1,0.6,0.1,0.1,510,394.28
4.0,1.2,0.6,0.1,0.6,0.1,0.2,510,393.99
4.0,1.2,0.6,0.1,0.6,0.1,0.3,510,393.78
4.0,1.2,0.6,0.1,0.6,0.2,0.1,510,394.69
4.0,1.2,0.6,0.1,0.6,0.2,0.2,510,394.42
4.0,1.2,0.6,0.1,0.6,0.2,0.3,510,394.19
4.0,1.2,0.6,0.1,0.6,0.3,0.1,510,395.11
4.0,1.2,0.6,0.1,0.6,0.3,0.2,510,394.9
4.0,1.2,0.6,0.1,0.6,0.3,0.3,510,394.61
4.0,1.2,0.6,0.2,0.2,0.1,0.1,510,395.67
4.0,1.2,0.6,0.2,0.2,0.1,0.2,510,395.42
4.0,1.2,0.6,0.2,0.2,0.1,0.3,510,395.18
4.0,1.2,0.6,0.2,0.2,0.2,0.1,510,396.13
4.0,1.2,0.6,0.2,0.2,0.2,0.2,510,395.89
4.0,1.2,0.6,0.2,0.2,0.2,0.3,510,395.59
4.0,1.2,0.6,0.2,0.2,0.3,0.1,510,396.59
4.0,1.2,0.6,0.2,0.2,0.3,0.2,510,396.35
4.0,1.2,0.6,0.2,0.2,0.3,0.3,510,396.06
4.0,1.2,0.6,0.2,0.4,0.1,0.1,510,397.6
4.0,1.2,0.6,0.2,0.4,0.1,0.2,510,397.34
4.0,1.2,0.6,0.2,0.4,0.1,0.3,510,397.06
4.0,1.2,0.6,0.2,0.4,0.2,0.1,510,398.04
4.0,1.2,0.6,0.2,0.4,0.2,0.2,510,397.75
4.0,1.2,0.6,0.2,0.4,0.2,0.3,510,397.55
4.0,1.2,0.6,0.2,0.4,0.3,0.1,510,398.44
4.0,1.2,0.6,0.2,0.4,0.3,0.2,510,398.18
4.0,1.2,0.6,0.2,0.4,0.3,0.3,510,397.98
4.0,1.2,0.6,0.2,0.6,0.1,0.1,510,393.37
4.0,1.2,0.6,0.2,0.6,0.1,0.2,510,393.11
4.0,1.2,0.6,0.2,0.6,0.1,0.3,510,392.89
4.0,1.2,0.6,0.2,0.6,0.2,0.1,510,393.8
4.0,1.2,0.6,0.2,0.6,0.2,0.2,510,393.53
4.0,1.2,0.6,0.2,0.6,0.2,0.3,510,393.29
4.0,1.2,0.6,0.2,0.6,0.3,0.1,510,394.22
4.0,1.2,0.6,0.2,0.6,0.3,0.2,510,393.94
4.0,1.2,0.6,0.2,0.6,0.3,0.3,510,393.73
4.0,1.2,0.6,0.3,0.2,0.1,0.1,510,391.53
4.0,1.2,0.6,0.3,0.2,0.1,0.2,510,391.28
4.0,1.2,0.6,0.3,0.2,0.1,0.3,510,390.98
4.0,1.2,0.6,0.3,0.2,0.2,0.1,510,392.03
4.0,1.2,0.6,0.3,0.2,0.2,0.2,510,391.78
4.0,1.2,0.6,0.3,0.2,0.2,0.3,510,391.48
4.0,1.2,0.6,0.3,0.2,0.3,0.1,510,392.53
4.0,1.2,0.6,0.3,0.2,0.3,0.2,510,392.24
4.0,1.2,0.6,0.3,0.2,0.3,0.3,510,391.99
4.0,1.2,0.6,0.3,0.4,0.1,0.1,510,396.71
4.0,1.2,0.6,0.3,0.4,0.1,0.2,510,396.43
4.0,1.2,0.6,0.3,0.4,0.1,0.3,510,396.17
4.0,1.2,0.6,0.3,0.4,0.2,0.1,510,397.15
4.0,1.2,0.6,0.3,0.4,0.2,0.2,510,396.87
4.0,1.2,0.6,0.3,0.4,0.2,0.3,510,396.61
4.0,1.2,0.6,0.3,0.4,0.3,0.1,510,397.55
4.0,1.2,0.6,0.3,0.4,0.3,0.2,510,397.31
4.0,1.2,0.6,0.3,0.4,0.3,0.3,510,397.1
4.0,1.2,0.6,0.3,0.6,0.1,0.1,510,392.39
4.0,1.2,0.6,0.3,0.6,0.1,0.2,510,392.13
4.0,1.2,0.6,0.3,0.6,0.1,0.3,510,391.9
4.0,1.2,0.6,0.3,0.6,0.2,0.1,510,392.83
4.0,1.2,0.6,0.3,0.6,0.2,0.2,510,392.54
4.0,1.2,0.6,0.3,0.6,0.2,0.3,510,392.33
4.0,1.2,0.6,0.3,0.6,0.3,0.1,510,393.24
4.0,1.2,0.6,0.3,0.6,0.3,0.2,510,392.98
4.0,1.2,0.6,0.3,0.6,0.3,0.3,510,392.76
4.0,1.2,0.8,0.1,0.2,0.1,0.1,510,390.29
4.0,1.2,0.8,0.1,0.2,0.1,0.2,510,390.06
4.0,1.2,0.8,0.1,0.2,0.1,0.3,510,389.76
4.0,1.2,0.8,0.1,0.2,0.2,0.1,510,390.76
4.0,1.2,0.8,0.1,0.2,0.2,0.2,510,390.47
4.0,1.2,0.8,0.1,0.2,0.2,0.3,510,390.23
4.0,1.2,0.8,0.1,0.2,0.3,0.1,510,391.17
4.0,1.2,0.8,0.1,0.2,0.3,0.2,510,390.94
4.0,1.2,0.8,0.1,0.2,0.3,0.3,510,390.7
4.0,1.2,0.8,0.1,0.4,0.1,0.1,510,398.19
4.0,1.2,0.8,0.1,0.4,0.1,0.2,510,397.92
4.0,1.2,0.8,0.1,0.4,0.1,0.3,510,397.66
4.0,1.2,0.8,0.1,0.4,0.2,0.1,510,398.64
4.0,1.2,0.8,0.1,0.4,0.2,0.2,510,398.36
4.0,1.2,0.8,0.1,0.4,0.2,0.3,510,398.1
4.0,1.2,0.8,0.1,0.4,0.3,0.1,510,399.05
4.0,1.2,0.8,0.1,0.4,0.3,0.2,510,398.8
4.0,1.2,0.8,0.1,0.4,0.3,0.3,510,398.54
4.0,1.2,0.8,0.1,0.6,0.1,0.1,510,393.46
4.0,1.2,0.8,0.1,0.6,0.1,0.2,510,393.2
4.0,1.2,0.8,0.1,0.6,0.1,0.3,510,392.96
4.0,1.2,0.8,0.1,0.6,0.2,0.1,510,393.9
4.0,1.2,0.8,0.1,0.6,0.2,0.2,510,393.61
4.0,1.2,0.8,0.1,0.6,0.2,0.3,510,393.39
4.0,1.2,0.8,0.1,0.6,0.3,0.1,510,394.3
4.0,1.2,0.8,0.1,0.6,0.3,0.2,510,394.04
4.0,1.2,0.8,0.1,0.6,0.3,0.3,510,393.83
4.0,1.2,0.8,0.2,0.2,0.1,0.1,510,390.26
4.0,1.2,0.8,0.2,0.2,0.1,0.2,510,389.97
4.0,1.2,0.8,0.2,0.2,0.1,0.3,510,389.73
4.0,1.2,0.8,0.2,0.2,0.2,0.1,510,390.67
4.0,1.2,0.8,0.2,0.2,0.2,0.2,510,390.43
4.0,1.2,0.8,0.2,0.2,0.2,0.3,510,390.19
4.0,1.2,0.8,0.2,0.2,0.3,0.1,510,391.13
4.0,1.2,0.8,0.2,0.2,0.3,0.2,510,390.89
4.0,1.2,0.8,0.2,0.2,0.3,0.3,510,390.64
4.0,1.2,0.8,0.2,0.4,0.1,0.1,510,397.07
4.0,1.2,0.8,0.2,0.4,0.1,0.2,510,396.82
4.0,1.2,0.8,0.2,0.4,0.1,0.3,510,396.58
4.0,1.2,0.8,0.2,0.4,0.2,0.1,510,397.5
4.0,1.2,0.8,0.2,0.4,0.2,0.2,510,397.26
4.0,1.2,0.8,0.2,0.4,0.2,0.3,510,397.02
4.0,1.2,0.8,0.2,0.4,0.3,0.1,510,397.95
4.0,1.2,0.8,0.2,0.4,0.3,0.2,510,397.71
4.0,1.2,0.8,0.2,0.4,0.3,0.3,510,397.46
4.0,1.2,0.8,0.2,0.6,0.1,0.1,510,392.84
4.0,1.2,0.8,0.2,0.6,0.1,0.2,510,392.55
4.0,1.2,0.8,0.2,0.6,0.1,0.3,510,392.28
4.0,1.2,0.8,0.2,0.6,0.2,0.1,510,393.25
4.0,1.2,0.8,0.2,0.6,0.2,0.2,510,392.98
4.0,1.2,0.8,0.2,0.6,0.2,0.3,510,392.77
4.0,1.2,0.8,0.2,0.6,0.3,0.1,510,393.69
4.0,1.2,0.8,0.2,0.6,0.3,0.2,510,393.42
4.0,1.2,0.8,0.2,0.6,0.3,0.3,510,393.19
4.0,1.2,0.8,0.3,0.2,0.1,0.1,510,386.48
4.0,1.2,0.8,0.3,0.2,0.1,0.2,510,386.23
4.0,1.2,0.8,0.3,0.2,0.1,0.3,510,385.98
4.0,1.2,0.8,0.3,0.2,0.2,0.1,510,386.98
4.0,1.2,0.8,0.3,0.2,0.2,0.2,510,386.73
4.0,1.2,0.8,0.3,0.2,0.2,0.3,510,386.37
4.0,1.2,0.8,0.3,0.2,0.3,0.1,510,387.49
4.0,1.2,0.8,0.3,0.2,0.3,0.2,510,387.12
4.0,1.2,0.8,0.3,0.2,0.3,0.3,510,386.82
4.0,1.2,0.8,0.3,0.4,0.1,0.1,510,395.78
4.0,1.2,0.8,0.3,0.4,0.1,0.2,510,395.54
4.0,1.2,0.8,0.3,0.4,0.1,0.3,510,395.31
4.0,1.2,0.8,0.3,0.4,0.2,0.1,510,396.21
4.0,1.2,0.8,0.3,0.4,0.2,0.2,510,395.97
4.0,1.2,0.8,0.3,0.4,0.2,0.3,510,395.71
4.0,1.2,0.8,0.3,0.4,0.3,0.1,510,396.66
4.0,1.2,0.8,0.3,0.4,0.3,0.2,510,396.39
4.0,1.2,0.8,0.3,0.4,0.3,0.3,510,396.14
4.0,1.2,0.8,0.3,0.6,0.1,0.1,510,392.13
4.0,1.2,0.8,0.3,0.6,0.1,0.2,510,391.86
4.0,1.2,0.8,0.3,0.6,0.1,0.3,510,391.6
4.0,1.2,0.8,0.3,0.6,0.2,0.1,510,392.56
4.0,1.2,0.8,0.3,0.6,0.2,0.2,510,392.3
4.0,1.2,0.8,0.3,0.6,0.2,0.3,510,392.0
4.0,1.2,0.8,0.3,0.6,0.3,0.1,510,393.0
4.0,1.2,0.8,0.3,0.6,0.3,0.2,510,392.7
4.0,1.2,0.8,0.3,0.6,0.3,0.3,510,392.48
4.0,1.4,0.4,0.1,0.2,0.1,0.1,510,405.02
4.0,1.4,0.4,0.1,0.2,0.1,0.2,510,404.78
4.0,1.4,0.4,0.1,0.2,0.1,0.3,510,404.54
4.0,1.4,0.4,0.1,0.2,0.2,0.1,510,405.48
4.0,1.4,0.4,0.1,0.2,0.2,0.2,510,405.24
4.0,1.4,0.4,0.1,0.2,0.2,0.3,510,405.04
4.0,1.4,0.4,0.1,0.2,0.3,0.1,510,405.94
4.0,1.4,0.4,0.1,0.2,0.3,0.2,510,405.74
4.0,1.4,0.4,0.1,0.2,0.3,0.3,510,405.5
4.0,1.4,0.4,0.1,0.4,0.1,0.1,510,400.4
4.0,1.4,0.4,0.1,0.4,0.1,0.2,510,400.12
4.0,1.4,0.4,0.1,0.4,0.1,0.3,510,399.86
4.0,1.4,0.4,0.1,0.4,0.2,0.1,510,400.8
4.0,1.4,0.4,0.1,0.4,0.2,0.2,510,400.55
