Cu,Mg,Mn,Fe,Si,Zn,Zr,temperature,strength
4.2,1.4,0.8,0.3,0.6,0.2,0.3,430,324.73
4.2,1.4,0.8,0.3,0.6,0.2,0.3,440,334.61
4.2,1.4,0.8,0.3,0.6,0.2,0.3,450,344.94
4.2,1.4,0.8,0.3,0.6,0.2,0.3,460,356.25
4.2,1.4,0.8,0.3,0.6,0.2,0.3,470,367.92
4.2,1.4,0.8,0.3,0.6,0.2,0.3,475,373.88
4.2,1.4,0.8,0.3,0.6,0.2,0.3,480,380.16
4.2,1.4,0.8,0.3,0.6,0.2,0.3,485,386.8
4.2,1.4,0.8,0.3,0.6,0.2,0.3,490,393.83
4.2,1.4,0.8,0.3,0.6,0.2,0.3,495,395.45
4.2,1.4,0.8,0.3,0.6,0.2,0.3,500,396.45
4.2,1.4,0.8,0.3,0.6,0.2,0.3,505,397.51
4.2,1.4,0.8,0.3,0.6,0.2,0.3,510,398.63
4.2,1.4,0.8,0.3,0.6,0.3,0.1,400,299.81
4.2,1.4,0.8,0.3,0.6,0.3,0.1,410,308.16
4.2,1.4,0.8,0.3,0.6,0.3,0.1,420,316.69
4.2,1.4,0.8,0.3,0.6,0.3,0.1,430,326.2
4.2,1.4,0.8,0.3,0.6,0.3,0.1,440,336.04
4.2,1.4,0.8,0.3,0.6,0.3,0.1,450,346.44
4.2,1.4,0.8,0.3,0.6,0.3,0.1,460,357.83
4.2,1.4,0.8,0.3,0.6,0.3,0.1,470,369.46
4.2,1.4,0.8,0.3,0.6,0.3,0.1,475,375.46
4.2,1.4,0.8,0.3,0.6,0.3,0.1,480,381.78
4.2,1.4,0.8,0.3,0.6,0.3,0.1,485,388.47
4.2,1.4,0.8,0.3,0.6,0.3,0.1,490,395.4
4.2,1.4,0.8,0.3,0.6,0.3,0.1,495,396.35
4.2,1.4,0.8,0.3,0.6,0.3,0.1,500,397.36
4.2,1.4,0.8,0.3,0.6,0.3,0.1,505,398.43
4.2,1.4,0.8,0.3,0.6,0.3,0.1,510,399.55
4.2,1.4,0.8,0.3,0.6,0.3,0.2,400,299.41
4.2,1.4,0.8,0.3,0.6,0.3,0.2,410,307.75
4.2,1.4,0.8,0.3,0.6,0.3,0.2,420,316.26
4.2,1.4,0.8,0.3,0.6,0.3,0.2,430,325.76
4.2,1.4,0.8,0.3,0.6,0.3,0.2,440,335.64
4.2,1.4,0.8,0.3,0.6,0.3,0.2,450,346.02
4.2,1.4,0.8,0.3,0.6,0.3,0.2,460,357.39
4.2,1.4,0.8,0.3,0.6,0.3,0.2,470,369.07
4.2,1.4,0.8,0.3,0.6,0.3,0.2,475,375.06
4.2,1.4,0.8,0.3,0.6,0.3,0.2,480,381.38
4.2,1.4,0.8,0.3,0.6,0.3,0.2,485,388.05
4.2,1.4,0.8,0.3,0.6,0.3,0.2,490,395.12
4.2,1.4,0.8,0.3,0.6,0.3,0.2,495,396.15
4.2,1.4,0.8,0.3,0.6,0.3,0.2,500,397.16
4.2,1.4,0.8,0.3,0.6,0.3,0.2,505,398.22
4.2,1.4,0.8,0.3,0.6,0.3,0.2,510,399.34
4.2,1.4,0.8,0.3,0.6,0.3,0.3,400,299.03
4.2,1.4,0.8,0.3,0.6,0.3,0.3,410,307.36
4.2,1.4,0.8,0.3,0.6,0.3,0.3,420,315.86
4.2,1.4,0.8,0.3,0.6,0.3,0.3,430,325.35
4.2,1.4,0.8,0.3,0.6,0.3,0.3,440,335.22
4.2,1.4,0.8,0.3,0.6,0.3,0.3,450,345.59
4.2,1.4,0.8,0.3,0.6,0.3,0.3,460,356.94
4.2,1.4,0.8,0.3,0.6,0.3,0.3,470,368.62
4.2,1.4,0.8,0.3,0.6,0.3,0.3,475,374.59
4.2,1.4,0.8,0.3,0.6,0.3,0.3,480,380.9
4.2,1.4,0.8,0.3,0.6,0.3,0.3,485,387.57
4.2,1.4,0.8,0.3,0.6,0.3,0.3,490,394.62
4.2,1.4,0.8,0.3,0.6,0.3,0.3,495,395.87
4.2,1.4,0.8,0.3,0.6,0.3,0.3,500,396.87
4.2,1.4,0.8,0.3,0.6,0.3,0.3,505,397.93
4.2,1.4,0.8,0.3,0.6,0.3,0.3,510,399.05
4.2,1.6,0.4,0.1,0.2,0.1,0.1,400,304.24
4.2,1.6,0.4,0.1,0.2,0.1,0.1,410,312.77
4.2,1.6,0.4,0.1,0.2,0.1,0.1,420,321.49
4.2,1.6,0.4,0.1,0.2,0.1,0.1,430,330.98
4.2,1.6,0.4,0.1,0.2,0.1,0.1,440,341.97
4.2,1.6,0.4,0.1,0.2,0.1,0.1,450,353.77
4.2,1.6,0.4,0.1,0.2,0.1,0.1,460,364.75
4.2,1.6,0.4,0.1,0.2,0.1,0.1,470,376.02
4.2,1.6,0.4,0.1,0.2,0.1,0.1,475,381.94
4.2,1.6,0.4,0.1,0.2,0.1,0.1,480,388.06
4.2,1.6,0.4,0.1,0.2,0.1,0.1,485,394.4
4.2,1.6,0.4,0.1,0.2,0.1,0.1,490,400.98
4.2,1.6,0.4,0.1,0.2,0.1,0.1,495,407.8
4.2,1.6,0.4,0.1,0.2,0.1,0.1,500,409.84
4.2,1.6,0.4,0.1,0.2,0.1,0.1,505,411.54
4.2,1.6,0.4,0.1,0.2,0.1,0.1,510,413.31
4.2,1.6,0.4,0.1,0.2,0.1,0.2,400,303.87
4.2,1.6,0.4,0.1,0.2,0.1,0.2,410,312.39
4.2,1.6,0.4,0.1,0.2,0.1,0.2,420,321.09
4.2,1.6,0.4,0.1,0.2,0.1,0.2,430,330.57
4.2,1.6,0.4,0.1,0.2,0.1,0.2,440,341.55
4.2,1.6,0.4,0.1,0.2,0.1,0.2,450,353.33
4.2,1.6,0.4,0.1,0.2,0.1,0.2,460,364.26
4.2,1.6,0.4,0.1,0.2,0.1,0.2,470,375.52
4.2,1.6,0.4,0.1,0.2,0.1,0.2,475,381.44
4.2,1.6,0.4,0.1,0.2,0.1,0.2,480,387.55
4.2,1.6,0.4,0.1,0.2,0.1,0.2,485,393.88
4.2,1.6,0.4,0.1,0.2,0.1,0.2,490,400.45
4.2,1.6,0.4,0.1,0.2,0.1,0.2,495,407.26
4.2,1.6,0.4,0.1,0.2,0.1,0.2,500,409.57
4.2,1.6,0.4,0.1,0.2,0.1,0.2,505,411.26
4.2,1.6,0.4,0.1,0.2,0.1,0.2,510,413.08
4.2,1.6,0.4,0.1,0.2,0.1,0.3,400,303.5
4.2,1.6,0.4,0.1,0.2,0.1,0.3,410,312.0
4.2,1.6,0.4,0.1,0.2,0.1,0.3,420,320.7
4.2,1.6,0.4,0.1,0.2,0.1,0.3,430,330.16
4.2,1.6,0.4,0.1,0.2,0.1,0.3,440,341.12
4.2,1.6,0.4,0.1,0.2,0.1,0.3,450,352.89
4.2,1.6,0.4,0.1,0.2,0.1,0.3,460,363.87
4.2,1.6,0.4,0.1,0.2,0.1,0.3,470,375.12
4.2,1.6,0.4,0.1,0.2,0.1,0.3,475,381.02
4.2,1.6,0.4,0.1,0.2,0.1,0.3,480,387.13
4.2,1.6,0.4,0.1,0.2,0.1,0.3,485,393.45
4.2,1.6,0.4,0.1,0.2,0.1,0.3,490,400.0
4.2,1.6,0.4,0.1,0.2,0.1,0.3,495,406.81
4.2,1.6,0.4,0.1,0.2,0.1,0.3,500,409.27
4.2,1.6,0.4,0.1,0.2,0.1,0.3,505,410.96
4.2,1.6,0.4,0.1,0.2,0.1,0.3,510,412.82
4.2,1.6,0.4,0.1,0.2,0.2,0.1,400,304.76
4.2,1.6,0.4,0.1,0.2,0.2,0.1,410,313.29
4.2,1.6,0.4,0.1,0.2,0.2,0.1,420,322.01
4.2,1.6,0.4,0.1,0.2,0.2,0.1,430,331.6
4.2,1.6,0.4,0.1,0.2,0.2,0.1,440,342.62
4.2,1.6,0.4,0.1,0.2,0.2,0.1,450,354.46
4.2,1.6,0.4,0.1,0.2,0.2,0.1,460,365.35
4.2,1.6,0.4,0.1,0.2,0.2,0.1,470,376.65
4.2,1.6,0.4,0.1,0.2,0.2,0.1,475,382.58
4.2,1.6,0.4,0.1,0.2,0.2,0.1,480,388.71
4.2,1.6,0.4,0.1,0.2,0.2,0.1,485,395.07
4.2,1.6,0.4,0.1,0.2,0.2,0.1,490,401.66
4.2,1.6,0.4,0.1,0.2,0.2,0.1,495,408.5
4.2,1.6,0.4,0.1,0.2,0.2,0.1,500,410.3
4.2,1.6,0.4,0.1,0.2,0.2,0.1,505,412.01
4.2,1.6,0.4,0.1,0.2,0.2,0.1,510,413.78
4.2,1.6,0.4,0.1,0.2,0.2,0.2,400,304.39
4.2,1.6,0.4,0.1,0.2,0.2,0.2,410,312.9
4.2,1.6,0.4,0.1,0.2,0.2,0.2,420,321.61
4.2,1.6,0.4,0.1,0.2,0.2,0.2,430,331.19
4.2,1.6,0.4,0.1,0.2,0.2,0.2,440,342.2
4.2,1.6,0.4,0.1,0.2,0.2,0.2,450,354.02
4.2,1.6,0.4,0.1,0.2,0.2,0.2,460,364.92
4.2,1.6,0.4,0.1,0.2,0.2,0.2,470,376.21
4.2,1.6,0.4,0.1,0.2,0.2,0.2,475,382.13
4.2,1.6,0.4,0.1,0.2,0.2,0.2,480,388.26
4.2,1.6,0.4,0.1,0.2,0.2,0.2,485,394.6
4.2,1.6,0.4,0.1,0.2,0.2,0.2,490,401.18
4.2,1.6,0.4,0.1,0.2,0.2,0.2,495,408.01
4.2,1.6,0.4,0.1,0.2,0.2,0.2,500,410.01
4.2,1.6,0.4,0.1,0.2,0.2,0.2,505,411.71
4.2,1.6,0.4,0.1,0.2,0.2,0.2,510,413.58
4.2,1.6,0.4,0.1,0.2,0.2,0.3,400,304.02
4.2,1.6,0.4,0.1,0.2,0.2,0.3,410,312.52
4.2,1.6,0.4,0.1,0.2,0.2,0.3,420,321.21
4.2,1.6,0.4,0.1,0.2,0.2,0.3,430,330.78
4.2,1.6,0.4,0.1,0.2,0.2,0.3,440,341.77
4.2,1.6,0.4,0.1,0.2,0.2,0.3,450,353.58
4.2,1.6,0.4,0.1,0.2,0.2,0.3,460,364.48
4.2,1.6,0.4,0.1,0.2,0.2,0.3,470,375.74
4.2,1.6,0.4,0.1,0.2,0.2,0.3,475,381.66
4.2,1.6,0.4,0.1,0.2,0.2,0.3,480,387.78
4.2,1.6,0.4,0.1,0.2,0.2,0.3,485,394.12
4.2,1.6,0.4,0.1,0.2,0.2,0.3,490,400.69
4.2,1.6,0.4,0.1,0.2,0.2,0.3,495,407.51
4.2,1.6,0.4,0.1,0.2,0.2,0.3,500,409.74
4.2,1.6,0.4,0.1,0.2,0.2,0.3,505,411.43
4.2,1.6,0.4,0.1,0.2,0.2,0.3,510,413.3
4.2,1.6,0.4,0.1,0.2,0.3,0.1,400,305.27
4.2,1.6,0.4,0.1,0.2,0.3,0.1,410,313.8
4.2,1.6,0.4,0.1,0.2,0.3,0.1,420,322.51
4.2,1.6,0.4,0.1,0.2,0.3,0.1,430,332.22
4.2,1.6,0.4,0.1,0.2,0.3,0.1,440,343.27
4.2,1.6,0.4,0.1,0.2,0.3,0.1,450,355.14
4.2,1.6,0.4,0.1,0.2,0.3,0.1,460,366.0
4.2,1.6,0.4,0.1,0.2,0.3,0.1,470,377.32
4.2,1.6,0.4,0.1,0.2,0.3,0.1,475,383.27
4.2,1.6,0.4,0.1,0.2,0.3,0.1,480,389.42
4.2,1.6,0.4,0.1,0.2,0.3,0.1,485,395.79
4.2,1.6,0.4,0.1,0.2,0.3,0.1,490,402.39
4.2,1.6,0.4,0.1,0.2,0.3,0.1,495,409.19
4.2,1.6,0.4,0.1,0.2,0.3,0.1,500,410.75
4.2,1.6,0.4,0.1,0.2,0.3,0.1,505,412.46
4.2,1.6,0.4,0.1,0.2,0.3,0.1,510,414.28
4.2,1.6,0.4,0.1,0.2,0.3,0.2,400,304.9
4.2,1.6,0.4,0.1,0.2,0.3,0.2,410,313.42
4.2,1.6,0.4,0.1,0.2,0.3,0.2,420,322.12
4.2,1.6,0.4,0.1,0.2,0.3,0.2,430,331.81
4.2,1.6,0.4,0.1,0.2,0.3,0.2,440,342.84
4.2,1.6,0.4,0.1,0.2,0.3,0.2,450,354.7
4.2,1.6,0.4,0.1,0.2,0.3,0.2,460,365.52
4.2,1.6,0.4,0.1,0.2,0.3,0.2,470,376.83
4.2,1.6,0.4,0.1,0.2,0.3,0.2,475,382.76
4.2,1.6,0.4,0.1,0.2,0.3,0.2,480,388.9
4.2,1.6,0.4,0.1,0.2,0.3,0.2,485,395.27
4.2,1.6,0.4,0.1,0.2,0.3,0.2,490,401.86
4.2,1.6,0.4,0.1,0.2,0.3,0.2,495,408.71
4.2,1.6,0.4,0.1,0.2,0.3,0.2,500,410.48
4.2,1.6,0.4,0.1,0.2,0.3,0.2,505,412.18
4.2,1.6,0.4,0.1,0.2,0.3,0.2,510,414.05
4.2,1.6,0.4,0.1,0.2,0.3,0.3,400,304.53
4.2,1.6,0.4,0.1,0.2,0.3,0.3,410,313.04
4.2,1.6,0.4,0.1,0.2,0.3,0.3,420,321.72
4.2,1.6,0.4,0.1,0.2,0.3,0.3,430,331.4
4.2,1.6,0.4,0.1,0.2,0.3,0.3,440,342.42
4.2,1.6,0.4,0.1,0.2,0.3,0.3,450,354.26
4.2,1.6,0.4,0.1,0.2,0.3,0.3,460,365.07
4.2,1.6,0.4,0.1,0.2,0.3,0.3,470,376.36
4.2,1.6,0.4,0.1,0.2,0.3,0.3,475,382.29
4.2,1.6,0.4,0.1,0.2,0.3,0.3,480,388.43
4.2,1.6,0.4,0.1,0.2,0.3,0.3,485,394.78
4.2,1.6,0.4,0.1,0.2,0.3,0.3,490,401.36
4.2,1.6,0.4,0.1,0.2,0.3,0.3,495,408.2
4.2,1.6,0.4,0.1,0.2,0.3,0.3,500,410.2
4.2,1.6,0.4,0.1,0.2,0.3,0.3,505,411.9
4.2,1.6,0.4,0.1,0.2,0.3,0.3,510,413.77
4.2,1.6,0.4,0.1,0.4,0.1,0.1,400,303.59
4.2,1.6,0.4,0.1,0.4,0.1,0.1,410,312.1
4.2,1.6,0.4,0.1,0.4,0.1,0.1,420,320.79
4.2,1.6,0.4,0.1,0.4,0.1,0.1,430,330.25
4.2,1.6,0.4,0.1,0.4,0.1,0.1,440,341.2
4.2,1.6,0.4,0.1,0.4,0.1,0.1,450,352.97
4.2,1.6,0.4,0.1,0.4,0.1,0.1,460,365.7
4.2,1.6,0.4,0.1,0.4,0.1,0.1,470,379.59
4.2,1.6,0.4,0.1,0.4,0.1,0.1,475,386.45
4.2,1.6,0.4,0.1,0.4,0.1,0.1,480,393.1
4.2,1.6,0.4,0.1,0.4,0.1,0.1,485,400.15
4.2,1.6,0.4,0.1,0.4,0.1,0.1,490,402.56
4.2,1.6,0.4,0.1,0.4,0.1,0.1,495,404.47
4.2,1.6,0.4,0.1,0.4,0.1,0.1,500,405.5
4.2,1.6,0.4,0.1,0.4,0.1,0.1,505,406.45
4.2,1.6,0.4,0.1,0.4,0.1,0.1,510,407.46
4.2,1.6,0.4,0.1,0.4,0.1,0.2,400,303.22
4.2,1.6,0.4,0.1,0.4,0.1,0.2,410,311.71
4.2,1.6,0.4,0.1,0.4,0.1,0.2,420,320.39
4.2,1.6,0.4,0.1,0.4,0.1,0.2,430,329.84
4.2,1.6,0.4,0.1,0.4,0.1,0.2,440,340.78
4.2,1.6,0.4,0.1,0.4,0.1,0.2,450,352.53
4.2,1.6,0.4,0.1,0.4,0.1,0.2,460,365.24
4.2,1.6,0.4,0.1,0.4,0.1,0.2,470,379.12
4.2,1.6,0.4,0.1,0.4,0.1,0.2,475,386.07
4.2,1.6,0.4,0.1,0.4,0.1,0.2,480,392.7
4.2,1.6,0.4,0.1,0.4,0.1,0.2,485,399.75
4.2,1.6,0.4,0.1,0.4,0.1,0.2,490,402.28
4.2,1.6,0.4,0.1,0.4,0.1,0.2,495,404.18
4.2,1.6,0.4,0.1,0.4,0.1,0.2,500,405.26
4.2,1.6,0.4,0.1,0.4,0.1,0.2,505,406.21
4.2,1.6,0.4,0.1,0.4,0.1,0.2,510,407.21
4.2,1.6,0.4,0.1,0.4,0.1,0.3,400,302.85
4.2,1.6,0.4,0.1,0.4,0.1,0.3,410,311.33
4.2,1.6,0.4,0.1,0.4,0.1,0.3,420,320.0
4.2,1.6,0.4,0.1,0.4,0.1,0.3,430,329.43
4.2,1.6,0.4,0.1,0.4,0.1,0.3,440,340.36
4.2,1.6,0.4,0.1,0.4,0.1,0.3,450,352.09
4.2,1.6,0.4,0.1,0.4,0.1,0.3,460,364.78
4.2,1.6,0.4,0.1,0.4,0.1,0.3,470,378.64
4.2,1.6,0.4,0.1,0.4,0.1,0.3,475,385.67
4.2,1.6,0.4,0.1,0.4,0.1,0.3,480,392.29
4.2,1.6,0.4,0.1,0.4,0.1,0.3,485,399.32
4.2,1.6,0.4,0.1,0.4,0.1,0.3,490,402.0
4.2,1.6,0.4,0.1,0.4,0.1,0.3,495,403.89
4.2,1.6,0.4,0.1,0.4,0.1,0.3,500,405.01
4.2,1.6,0.4,0.1,0.4,0.1,0.3,505,405.95
4.2,1.6,0.4,0.1,0.4,0.1,0.3,510,406.96
4.2,1.6,0.4,0.1,0.4,0.2,0.1,400,304.11
4.2,1.6,0.4,0.1,0.4,0.2,0.1,410,312.61
4.2,1.6,0.4,0.1,0.4,0.2,0.1,420,321.3
4.2,1.6,0.4,0.1,0.4,0.2,0.1,430,330.87
4.2,1.6,0.4,0.1,0.4,0.2,0.1,440,341.85
4.2,1.6,0.4,0.1,0.4,0.2,0.1,450,353.65
4.2,1.6,0.4,0.1,0.4,0.2,0.1,460,366.42
4.2,1.6,0.4,0.1,0.4,0.2,0.1,470,380.37
4.2,1.6,0.4,0.1,0.4,0.2,0.1,475,387.24
4.2,1.6,0.4,0.1,0.4,0.2,0.1,480,393.91
4.2,1.6,0.4,0.1,0.4,0.2,0.1,485,400.99
4.2,1.6,0.4,0.1,0.4,0.2,0.1,490,403.03
4.2,1.6,0.4,0.1,0.4,0.2,0.1,495,404.95
4.2,1.6,0.4,0.1,0.4,0.2,0.1,500,405.94
4.2,1.6,0.4,0.1,0.4,0.2,0.1,505,406.88
4.2,1.6,0.4,0.1,0.4,0.2,0.1,510,407.89
4.2,1.6,0.4,0.1,0.4,0.2,0.2,400,303.74
4.2,1.6,0.4,0.1,0.4,0.2,0.2,410,312.23
4.2,1.6,0.4,0.1,0.4,0.2,0.2,420,320.9
4.2,1.6,0.4,0.1,0.4,0.2,0.2,430,330.46
4.2,1.6,0.4,0.1,0.4,0.2,0.2,440,341.43
4.2,1.6,0.4,0.1,0.4,0.2,0.2,450,353.21
4.2,1.6,0.4,0.1,0.4,0.2,0.2,460,365.97
4.2,1.6,0.4,0.1,0.4,0.2,0.2,470,379.89
4.2,1.6,0.4,0.1,0.4,0.2,0.2,475,386.86
4.2,1.6,0.4,0.1,0.4,0.2,0.2,480,393.52
4.2,1.6,0.4,0.1,0.4,0.2,0.2,485,400.59
4.2,1.6,0.4,0.1,0.4,0.2,0.2,490,402.75
4.2,1.6,0.4,0.1,0.4,0.2,0.2,495,404.66
4.2,1.6,0.4,0.1,0.4,0.2,0.2,500,405.7
4.2,1.6,0.4,0.1,0.4,0.2,0.2,505,406.64
4.2,1.6,0.4,0.1,0.4,0.2,0.2,510,407.65
4.2,1.6,0.4,0.1,0.4,0.2,0.3,400,303.37
4.2,1.6,0.4,0.1,0.4,0.2,0.3,410,311.84
4.2,1.6,0.4,0.1,0.4,0.2,0.3,420,320.51
4.2,1.6,0.4,0.1,0.4,0.2,0.3,430,330.05
4.2,1.6,0.4,0.1,0.4,0.2,0.3,440,341.0
4.2,1.6,0.4,0.1,0.4,0.2,0.3,450,352.77
4.2,1.6,0.4,0.1,0.4,0.2,0.3,460,365.51
4.2,1.6,0.4,0.1,0.4,0.2,0.3,470,379.42
4.2,1.6,0.4,0.1,0.4,0.2,0.3,475,386.39
4.2,1.6,0.4,0.1,0.4,0.2,0.3,480,393.04
4.2,1.6,0.4,0.1,0.4,0.2,0.3,485,400.11
4.2,1.6,0.4,0.1,0.4,0.2,0.3,490,402.46
4.2,1.6,0.4,0.1,0.4,0.2,0.3,495,404.36
4.2,1.6,0.4,0.1,0.4,0.2,0.3,500,405.41
4.2,1.6,0.4,0.1,0.4,0.2,0.3,505,406.36
4.2,1.6,0.4,0.1,0.4,0.2,0.3,510,407.36
4.2,1.6,0.4,0.1,0.4,0.3,0.1,400,304.62
4.2,1.6,0.4,0.1,0.4,0.3,0.1,410,313.12
4.2,1.6,0.4,0.1,0.4,0.3,0.1,420,321.8
4.2,1.6,0.4,0.1,0.4,0.3,0.1,430,331.48
4.2,1.6,0.4,0.1,0.4,0.3,0.1,440,342.5
4.2,1.6,0.4,0.1,0.4,0.3,0.1,450,354.33
4.2,1.6,0.4,0.1,0.4,0.3,0.1,460,367.14
4.2,1.6,0.4,0.1,0.4,0.3,0.1,470,381.14
4.2,1.6,0.4,0.1,0.4,0.3,0.1,475,388.05
4.2,1.6,0.4,0.1,0.4,0.3,0.1,480,394.74
4.2,1.6,0.4,0.1,0.4,0.3,0.1,485,401.77
4.2,1.6,0.4,0.1,0.4,0.3,0.1,490,403.5
4.2,1.6,0.4,0.1,0.4,0.3,0.1,495,405.42
4.2,1.6,0.4,0.1,0.4,0.3,0.1,500,406.38
4.2,1.6,0.4,0.1,0.4,0.3,0.1,505,407.33
4.2,1.6,0.4,0.1,0.4,0.3,0.1,510,408.34
4.2,1.6,0.4,0.1,0.4,0.3,0.2,400,304.25
4.2,1.6,0.4,0.1,0.4,0.3,0.2,410,312.74
4.2,1.6,0.4,0.1,0.4,0.3,0.2,420,321.41
4.2,1.6,0.4,0.1,0.4,0.3,0.2,430,331.07
4.2,1.6,0.4,0.1,0.4,0.3,0.2,440,342.07
4.2,1.6,0.4,0.1,0.4,0.3,0.2,450,353.89
4.2,1.6,0.4,0.1,0.4,0.3,0.2,460,366.69
4.2,1.6,0.4,0.1,0.4,0.3,0.2,470,380.67
4.2,1.6,0.4,0.1,0.4,0.3,0.2,475,387.64
4.2,1.6,0.4,0.1,0.4,0.3,0.2,480,394.32
4.2,1.6,0.4,0.1,0.4,0.3,0.2,485,401.43
4.2,1.6,0.4,0.1,0.4,0.3,0.2,490,403.22
4.2,1.6,0.4,0.1,0.4,0.3,0.2,495,405.13
4.2,1.6,0.4,0.1,0.4,0.3,0.2,500,406.13
4.2,1.6,0.4,0.1,0.4,0.3,0.2,505,407.07
4.2,1.6,0.4,0.1,0.4,0.3,0.2,510,408.08
4.2,1.6,0.4,0.1,0.4,0.3,0.3,400,303.87
4.2,1.6,0.4,0.1,0.4,0.3,0.3,410,312.35
4.2,1.6,0.4,0.1,0.4,0.3,0.3,420,321.0
4.2,1.6,0.4,0.1,0.4,0.3,0.3,430,330.65
4.2,1.6,0.4,0.1,0.4,0.3,0.3,440,341.64
4.2,1.6,0.4,0.1,0.4,0.3,0.3,450,353.44
4.2,1.6,0.4,0.1,0.4,0.3,0.3,460,366.22
4.2,1.6,0.4,0.1,0.4,0.3,0.3,470,380.17
4.2,1.6,0.4,0.1,0.4,0.3,0.3,475,387.17
4.2,1.6,0.4,0.1,0.4,0.3,0.3,480,393.84
4.2,1.6,0.4,0.1,0.4,0.3,0.3,485,400.93
4.2,1.6,0.4,0.1,0.4,0.3,0.3,490,402.97
4.2,1.6,0.4,0.1,0.4,0.3,0.3,495,404.88
4.2,1.6,0.4,0.1,0.4,0.3,0.3,500,405.9
4.2,1.6,0.4,0.1,0.4,0.3,0.3,505,406.84
4.2,1.6,0.4,0.1,0.4,0.3,0.3,510,407.84
4.2,1.6,0.4,0.1,0.6,0.1,0.1,400,302.94
4.2,1.6,0.4,0.1,0.6,0.1,0.1,410,311.42
4.2,1.6,0.4,0.1,0.6,0.1,0.1,420,319.37
4.2,1.6,0.4,0.1,0.6,0.1,0.1,430,327.45
4.2,1.6,0.4,0.1,0.6,0.1,0.1,440,336.72
4.2,1.6,0.4,0.1,0.6,0.1,0.1,450,346.84
4.2,1.6,0.4,0.1,0.6,0.1,0.1,460,357.98
4.2,1.6,0.4,0.1,0.6,0.1,0.1,470,370.07
4.2,1.6,0.4,0.1,0.6,0.1,0.1,475,376.13
4.2,1.6,0.4,0.1,0.6,0.1,0.1,480,382.52
4.2,1.6,0.4,0.1,0.6,0.1,0.1,485,389.27
4.2,1.6,0.4,0.1,0.6,0.1,0.1,490,396.41
4.2,1.6,0.4,0.1,0.6,0.1,0.1,495,398.84
4.2,1.6,0.4,0.1,0.6,0.1,0.1,500,399.93
4.2,1.6,0.4,0.1,0.6,0.1,0.1,505,401.08
4.2,1.6,0.4,0.1,0.6,0.1,0.1,510,402.29
4.2,1.6,0.4,0.1,0.6,0.1,0.2,400,302.57
4.2,1.6,0.4,0.1,0.6,0.1,0.2,410,311.04
4.2,1.6,0.4,0.1,0.6,0.1,0.2,420,318.99
4.2,1.6,0.4,0.1,0.6,0.1,0.2,430,327.05
4.2,1.6,0.4,0.1,0.6,0.1,0.2,440,336.3
4.2,1.6,0.4,0.1,0.6,0.1,0.2,450,346.42
4.2,1.6,0.4,0.1,0.6,0.1,0.2,460,357.54
4.2,1.6,0.4,0.1,0.6,0.1,0.2,470,369.62
4.2,1.6,0.4,0.1,0.6,0.1,0.2,475,375.67
4.2,1.6,0.4,0.1,0.6,0.1,0.2,480,382.05
4.2,1.6,0.4,0.1,0.6,0.1,0.2,485,388.79
4.2,1.6,0.4,0.1,0.6,0.1,0.2,490,395.92
4.2,1.6,0.4,0.1,0.6,0.1,0.2,495,398.56
4.2,1.6,0.4,0.1,0.6,0.1,0.2,500,399.65
4.2,1.6,0.4,0.1,0.6,0.1,0.2,505,400.8
4.2,1.6,0.4,0.1,0.6,0.1,0.2,510,402.0
4.2,1.6,0.4,0.1,0.6,0.1,0.3,400,302.2
4.2,1.6,0.4,0.1,0.6,0.1,0.3,410,310.65
4.2,1.6,0.4,0.1,0.6,0.1,0.3,420,318.72
4.2,1.6,0.4,0.1,0.6,0.1,0.3,430,326.7
4.2,1.6,0.4,0.1,0.6,0.1,0.3,440,335.94
4.2,1.6,0.4,0.1,0.6,0.1,0.3,450,346.04
4.2,1.6,0.4,0.1,0.6,0.1,0.3,460,357.14
4.2,1.6,0.4,0.1,0.6,0.1,0.3,470,369.22
4.2,1.6,0.4,0.1,0.6,0.1,0.3,475,375.26
4.2,1.6,0.4,0.1,0.6,0.1,0.3,480,381.63
4.2,1.6,0.4,0.1,0.6,0.1,0.3,485,388.36
4.2,1.6,0.4,0.1,0.6,0.1,0.3,490,395.48
4.2,1.6,0.4,0.1,0.6,0.1,0.3,495,398.3
4.2,1.6,0.4,0.1,0.6,0.1,0.3,500,399.39
4.2,1.6,0.4,0.1,0.6,0.1,0.3,505,400.54
4.2,1.6,0.4,0.1,0.6,0.1,0.3,510,401.74
4.2,1.6,0.4,0.1,0.6,0.2,0.1,400,303.46
4.2,1.6,0.4,0.1,0.6,0.2,0.1,410,311.94
4.2,1.6,0.4,0.1,0.6,0.2,0.1,420,319.89
4.2,1.6,0.4,0.1,0.6,0.2,0.1,430,328.07
4.2,1.6,0.4,0.1,0.6,0.2,0.1,440,337.36
4.2,1.6,0.4,0.1,0.6,0.2,0.1,450,347.52
4.2,1.6,0.4,0.1,0.6,0.2,0.1,460,358.69
4.2,1.6,0.4,0.1,0.6,0.2,0.1,470,370.81
4.2,1.6,0.4,0.1,0.6,0.2,0.1,475,376.89
4.2,1.6,0.4,0.1,0.6,0.2,0.1,480,383.31
4.2,1.6,0.4,0.1,0.6,0.2,0.1,485,390.08
4.2,1.6,0.4,0.1,0.6,0.2,0.1,490,397.25
4.2,1.6,0.4,0.1,0.6,0.2,0.1,495,399.27
